barcode,product_name,category,ingredients,energy_kcal,sugar_g,sodium_mg,saturated_fat_g,trans_fat_g,protein_g,fiber_g,additives_count,artificial_colors_count,artificial_sweeteners_count,preservatives_count,is_suspected_adulterant,quality_score,risk_level
890922648041,Cream-Filled Sandwich Cookies #3279,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",524.5,40.2,371.0,10.4,1.99,4.1,1.9,5,0,0,2,1,5,High Risk
890132354733,Whole Cow Milk #3280,Dairy,"milk, vitamin d3",71.2,4.4,46.2,3.6,0.0,3.5,0.0,0,0,0,0,0,99,Low Risk
890173650516,100% Whole Wheat Sourdough #3281,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",250.9,1.3,427.0,0.5,0.0,9.7,5.9,0,0,0,0,0,99,Low Risk
890977512821,Greek Plain Yogurt #3282,Dairy,"cultured pasteurized nonfat milk, live active cultures",51.7,3.9,35.1,0.4,0.0,10.6,0.0,0,0,0,0,0,99,Low Risk
890995101092,Flavored Fruit Yogurt #3283,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",124.2,17.9,55.9,1.6,0.0,3.8,0.5,3,1,0,1,0,77,Moderate Risk
890692684946,Organic Trail Mix #3284,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",420.4,17.3,13.2,3.9,0.0,13.6,8.5,0,0,0,0,0,99,Low Risk
890528150465,Diet Soda with Multiple Sweeteners #3285,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",1.1,0.0,31.8,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890572061575,100% Whole Wheat Sourdough #3286,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",239.7,1.7,474.0,0.6,0.0,10.1,5.7,0,0,0,0,0,99,Low Risk
890668574466,Cottage Cheese (Paneer) #3287,Dairy,"pasteurized milk, citric acid",255.2,1.3,20.2,15.6,0.0,16.6,0.0,0,0,0,0,0,96,Low Risk
890430484785,Greek Plain Yogurt #3288,Dairy,"cultured pasteurized nonfat milk, live active cultures",53.0,3.1,35.7,0.5,0.0,10.3,0.0,0,0,0,0,0,99,Low Risk
890253485690,Pure Green Tea Bag #3289,Beverages,100% organic green tea leaves,1.1,0.0,0.9,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890797212984,Instant Fried Noodles #3290,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",453.9,3.1,1593.8,8.4,0.5,9.5,2.7,5,1,0,2,0,52,Moderate Risk
890251683750,Baked Whole Grain Crackers #3291,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",433.5,3.0,339.3,1.9,0.0,9.5,7.2,0,0,0,0,0,99,Low Risk
890819299121,Baked Whole Grain Crackers #3292,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",416.9,3.0,342.6,1.7,0.0,9.7,8.1,0,0,0,0,0,99,Low Risk
890467187168,Dark Chocolate 85% #3293,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",534.8,16.5,15.2,31.2,0.0,8.9,11.7,0,0,0,0,0,88,Low Risk
890584334490,100% Whole Wheat Sourdough #3294,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",211.7,1.4,428.6,0.5,0.0,9.9,5.9,0,0,0,0,0,99,Low Risk
890412617128,Organic Trail Mix #3295,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",463.8,19.7,17.8,3.6,0.0,16.2,8.0,0,0,0,0,0,99,Moderate Risk
890183528997,Processed Nacho Chips #3296,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",555.4,1.9,852.5,11.4,0.99,7.3,3.9,5,1,0,1,0,48,Moderate Risk
890576652101,Instant Fried Noodles #3297,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",512.0,3.3,1623.7,9.5,0.75,9.3,2.3,5,1,0,2,0,41,Moderate Risk
890242141682,Greek Plain Yogurt #3298,Dairy,"cultured pasteurized nonfat milk, live active cultures",63.0,3.8,32.3,0.3,0.0,10.2,0.0,0,0,0,0,0,99,Low Risk
890495321464,Flavored Fruit Yogurt #3299,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",94.7,14.7,56.7,1.4,0.0,4.3,0.5,3,1,0,1,0,80,Moderate Risk
890994016826,Baked Whole Grain Crackers #3300,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",361.9,2.3,338.7,1.8,0.0,9.1,7.1,0,0,0,0,0,99,Low Risk
890938878887,Fried Street-Style Savory Mix #3301,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",558.8,1.8,1371.8,21.0,3.67,5.4,0.9,6,2,0,2,1,5,High Risk
890968986280,Synthetic Milk Sample #3302,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",176.3,0.6,788.4,12.5,4.22,1.2,0.0,5,0,0,3,1,5,High Risk
890483409952,Pure Ground Turmeric Powder #3303,Spices & Condiments,100% turmeric rhizome powder,314.3,3.3,41.3,3.2,0.0,10.2,22.5,0,0,0,0,0,99,Low Risk
890844361657,Pure Green Tea Bag #3304,Beverages,100% organic green tea leaves,1.1,0.0,0.9,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890727215281,Standard Processed Cheese #3305,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",312.1,1.4,1034.8,20.4,0.61,16.8,0.0,3,1,0,1,0,49,Moderate Risk
890442251737,Carbonated Cola Drink #3306,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",41.0,10.8,12.4,0.0,0.0,0.0,0.0,4,1,0,1,0,77,Moderate Risk
890820867277,Cream-Filled Sandwich Cookies #3307,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",466.3,33.2,362.0,10.5,1.83,4.5,1.9,5,0,0,2,1,5,High Risk
890264036437,100% Whole Wheat Sourdough #3308,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",275.1,1.4,450.2,0.6,0.0,11.1,6.0,0,0,0,0,0,99,Low Risk
890385127189,Pure Ground Turmeric Powder #3309,Spices & Condiments,100% turmeric rhizome powder,341.3,3.5,38.1,2.6,0.0,8.9,22.3,0,0,0,0,0,99,Low Risk
890329192518,Synthetic Colored Hard Candies #3310,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",392.6,70.2,68.9,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890205882300,Adulterated Low-Cost Paneer #3311,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",309.6,3.2,429.3,18.0,2.55,9.5,0.0,4,0,0,2,1,5,High Risk
890505416443,Synthetic Colored Hard Candies #3312,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",376.9,82.5,78.0,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890500945210,Oat & Honey Granola Bar #3313,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",348.7,14.6,189.4,2.2,0.0,8.0,5.2,0,0,0,0,0,99,Low Risk
890179013254,Skimmed Milk #3314,Dairy,"skimmed milk, vitamin a, vitamin d3",30.0,5.4,42.9,0.2,0.0,3.7,0.0,0,0,0,0,0,99,Low Risk
890106136319,Adulterated Turmeric with Metanil Yellow #3315,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",277.5,1.7,204.5,1.5,0.0,5.5,11.4,3,1,0,0,1,56,High Risk
890653262273,Adulterated Chilli Powder with Sudan Dye #3316,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",315.8,3.7,696.1,4.8,0.0,5.7,14.0,4,1,0,0,1,49,High Risk
890485574259,Skimmed Milk #3317,Dairy,"skimmed milk, vitamin a, vitamin d3",32.2,5.0,47.2,0.2,0.0,3.3,0.0,0,0,0,0,0,99,Low Risk
890580844352,Industrial White Sandwich Bread #3318,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",239.4,4.9,502.6,1.4,0.34,8.1,1.8,4,0,0,2,0,83,Moderate Risk
890443580832,Processed Nacho Chips #3319,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",434.6,1.9,1030.5,11.2,0.81,6.7,4.1,5,1,0,1,0,47,Moderate Risk
890958325447,Standard Processed Cheese #3320,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",345.6,1.2,1049.1,18.3,0.73,19.3,0.0,3,1,0,1,0,50,Moderate Risk
890220526566,Flavored Fruit Yogurt #3321,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",112.5,19.1,67.3,1.4,0.0,4.2,0.5,3,1,0,1,0,76,Moderate Risk
890393085090,Energy Drink with High Caffeine #3322,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",50.0,13.1,81.2,0.0,0.0,0.4,0.0,6,1,0,2,0,66,Moderate Risk
890894290223,Oat & Honey Granola Bar #3323,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",384.4,16.1,165.9,2.6,0.0,8.4,5.8,0,0,0,0,0,99,Low Risk
890156342170,Adulterated Turmeric with Metanil Yellow #3324,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",284.3,2.1,167.8,1.3,0.0,4.7,11.2,3,1,0,0,1,55,High Risk
890607699499,Processed Nacho Chips #3325,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",436.4,2.2,982.6,10.9,0.91,6.2,4.3,5,1,0,1,0,47,Moderate Risk
890856783656,Pure Red Chilli Powder #3326,Spices & Condiments,100% dried red chillies,312.1,7.6,28.0,3.5,0.0,12.5,28.8,0,0,0,0,0,99,Low Risk
890579420505,Organic Trail Mix #3327,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",525.3,15.4,16.3,4.3,0.0,16.4,8.2,0,0,0,0,0,99,Low Risk
890454783553,Diet Soda with Multiple Sweeteners #3328,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,41.4,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890718824508,Standard Processed Cheese #3329,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",318.2,1.3,1169.4,19.9,0.71,17.2,0.0,3,1,0,1,0,45,Moderate Risk
890413997388,Adulterated Low-Cost Paneer #3330,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",270.6,3.6,428.0,15.8,2.68,8.5,0.0,4,0,0,2,1,5,High Risk
890389898691,Commercial Tomato Ketchup #3331,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",126.2,25.5,1054.8,0.1,0.0,1.4,1.6,3,0,0,2,0,60,Moderate Risk
890520051812,Fried Street-Style Savory Mix #3332,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",485.3,1.7,1633.8,25.1,3.73,5.6,1.0,6,2,0,2,1,5,High Risk
890566848807,Adulterated Chilli Powder with Sudan Dye #3333,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",244.3,3.4,661.1,4.5,0.0,6.2,13.1,4,1,0,0,1,50,High Risk
890211703076,Cold Pressed Orange Juice #3334,Beverages,100% freshly pressed oranges,45.3,10.4,1.9,0.1,0.0,0.7,1.5,0,0,0,0,0,99,Low Risk
890737648577,Carbonated Cola Drink #3335,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",46.5,12.0,13.5,0.0,0.0,0.0,0.0,4,1,0,1,0,76,Moderate Risk
890558343974,Processed Nacho Chips #3336,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",463.0,1.8,824.8,10.9,0.85,7.4,3.9,5,1,0,1,0,51,Moderate Risk
890100276142,Fried Street-Style Savory Mix #3337,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",584.5,1.3,1404.4,21.4,3.45,6.5,1.0,6,2,0,2,1,5,High Risk
890280747615,Fresh Butter #3338,Dairy,"pasteurized cream, salt",609.8,0.1,541.7,59.6,0.0,0.9,0.0,0,0,0,0,0,78,Low Risk
890974321834,Adulterated Mustard Oil with Argemone #3339,Spices & Condiments,"mustard oil, argemone oil, mineral oil, butter yellow dye",846.6,0.0,4.4,11.0,1.41,0.0,0.0,3,1,0,0,1,17,High Risk
890260054095,Dark Chocolate 85% #3340,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",511.3,15.4,16.5,27.3,0.0,8.5,10.2,0,0,0,0,0,87,Low Risk
890917433665,Carbonated Cola Drink #3341,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",47.6,9.8,12.1,0.0,0.0,0.0,0.0,4,1,0,1,0,78,Moderate Risk
890697520091,Extruded Spicy Puffs #3342,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",628.3,4.6,1151.3,15.2,1.24,4.9,1.5,7,2,0,2,1,5,High Risk
890730932282,Pure Red Chilli Powder #3343,Spices & Condiments,100% dried red chillies,354.3,8.5,32.7,3.0,0.0,11.3,27.8,0,0,0,0,0,99,Low Risk
890477325334,Adulterated Turmeric with Metanil Yellow #3344,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",285.2,1.9,162.6,1.5,0.0,5.2,13.1,3,1,0,0,1,57,High Risk
890605110412,Adulterated Chilli Powder with Sudan Dye #3345,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",269.2,3.5,556.7,3.5,0.0,6.0,13.5,4,1,0,0,1,51,High Risk
890335326777,Adulterated Chilli Powder with Sudan Dye #3346,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",313.9,3.5,699.1,3.6,0.0,6.3,14.6,4,1,0,0,1,49,High Risk
890513166836,Whole Cow Milk #3347,Dairy,"milk, vitamin d3",56.7,4.5,48.0,3.3,0.0,2.9,0.0,0,0,0,0,0,99,Low Risk
890518993539,Organic Trail Mix #3348,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",495.1,17.9,16.6,4.0,0.0,14.0,7.7,0,0,0,0,0,99,Low Risk
890968024695,Cream-Filled Sandwich Cookies #3349,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",497.6,39.1,378.4,9.3,2.1,4.7,2.2,5,0,0,2,1,5,High Risk
890476090378,Baked Whole Grain Crackers #3350,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",377.7,2.9,444.8,2.1,0.0,9.5,6.9,0,0,0,0,0,99,Low Risk
890515733588,Cream-Filled Sandwich Cookies #3351,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",460.5,38.1,423.3,10.8,1.85,4.5,2.0,5,0,0,2,1,5,High Risk
890602405198,Energy Drink with High Caffeine #3352,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",45.1,14.2,82.9,0.0,0.0,0.4,0.0,6,1,0,2,0,65,Moderate Risk
890678715076,Fried Street-Style Savory Mix #3353,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",602.4,1.6,1327.3,24.4,3.54,6.0,1.0,6,2,0,2,1,5,High Risk
890990446376,Standard Processed Cheese #3354,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",335.2,1.2,1278.3,24.3,0.42,16.7,0.0,3,1,0,1,0,49,Moderate Risk
890907192265,Dark Chocolate 85% #3355,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",658.8,15.4,17.4,26.0,0.0,9.1,10.3,0,0,0,0,0,88,Low Risk
890816048062,Pure Ground Turmeric Powder #3356,Spices & Condiments,100% turmeric rhizome powder,304.1,3.3,42.8,2.6,0.0,9.0,20.0,0,0,0,0,0,99,Low Risk
890184356503,Whole Cow Milk #3357,Dairy,"milk, vitamin d3",64.2,5.4,49.0,3.6,0.0,3.0,0.0,0,0,0,0,0,99,Low Risk
890516451257,Adulterated Butter with Animal Fat & Starch #3358,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",608.9,0.6,575.2,44.9,3.89,0.5,0.0,4,1,0,2,1,5,High Risk
890528922352,Synthetic Colored Hard Candies #3359,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",422.1,84.0,79.5,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890919127500,Commercial Tomato Ketchup #3360,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",126.6,24.1,1019.9,0.1,0.0,1.3,1.5,3,0,0,2,0,60,Moderate Risk
890152412701,Oat & Honey Granola Bar #3361,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",350.9,12.9,210.0,1.9,0.0,7.9,5.9,0,0,0,0,0,99,Low Risk
890703734404,Baked Whole Grain Crackers #3362,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",361.5,2.3,414.0,1.9,0.0,8.9,7.6,0,0,0,0,0,99,Low Risk
890484288679,Coconut Water 100% Pure #3363,Beverages,pure tender coconut water,19.2,2.7,23.2,0.1,0.0,0.8,1.0,0,0,0,0,0,99,Low Risk
890713200383,Diet Soda with Multiple Sweeteners #3364,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",1.1,0.0,40.5,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890871948505,Pure Green Tea Bag #3365,Beverages,100% organic green tea leaves,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890420847753,Synthetic Colored Hard Candies #3366,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",374.3,65.0,75.5,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890430446102,Extruded Spicy Puffs #3367,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",598.4,4.0,1123.3,15.7,1.47,4.8,1.4,7,2,0,2,1,5,High Risk
890161105817,Adulterated Chilli Powder with Sudan Dye #3368,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",307.1,4.5,668.4,3.9,0.0,6.3,13.4,4,1,0,0,1,49,High Risk
890776568011,Pure Ground Turmeric Powder #3369,Spices & Condiments,100% turmeric rhizome powder,281.9,3.3,36.8,2.6,0.0,8.8,20.9,0,0,0,0,0,99,Low Risk
890561033325,Fried Street-Style Savory Mix #3370,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",503.7,1.6,1298.9,25.4,3.62,6.5,1.1,6,2,0,2,1,5,High Risk
890215075181,Organic Trail Mix #3371,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",442.5,19.1,13.8,4.3,0.0,16.2,7.9,0,0,0,0,0,99,Moderate Risk
890571057501,Low-Cost Synthetic Fruit Drink #3372,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",57.0,15.0,43.2,0.0,0.0,0.0,0.0,6,2,0,2,1,19,High Risk
890747023506,Coconut Water 100% Pure #3373,Beverages,pure tender coconut water,18.1,3.4,21.3,0.1,0.0,0.7,1.1,0,0,0,0,0,99,Low Risk
890561392985,Energy Drink with High Caffeine #3374,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",41.5,13.7,84.3,0.0,0.0,0.4,0.0,6,1,0,2,0,65,Moderate Risk
890163415700,Industrial White Sandwich Bread #3375,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",296.3,5.3,541.2,1.4,0.18,7.8,1.9,4,0,0,2,0,83,Moderate Risk
890680883795,Cold Pressed Orange Juice #3376,Beverages,100% freshly pressed oranges,51.4,7.9,1.8,0.1,0.0,0.7,1.4,0,0,0,0,0,99,Low Risk
890311564950,Fresh Butter #3377,Dairy,"pasteurized cream, salt",743.8,0.1,491.4,55.3,0.0,1.0,0.0,0,0,0,0,0,79,Low Risk
890510245656,Processed Nacho Chips #3378,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",537.2,1.8,831.1,10.9,0.92,6.2,3.7,5,1,0,1,0,50,Moderate Risk
890857343718,Cottage Cheese (Paneer) #3379,Dairy,"pasteurized milk, citric acid",241.1,1.3,22.2,19.3,0.0,16.9,0.0,0,0,0,0,0,92,Low Risk
890446836848,100% Whole Wheat Sourdough #3380,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",224.0,1.4,462.6,0.5,0.0,11.1,5.4,0,0,0,0,0,99,Low Risk
890876090758,Pure Ground Turmeric Powder #3381,Spices & Condiments,100% turmeric rhizome powder,341.0,3.5,44.1,3.3,0.0,10.1,22.2,0,0,0,0,0,99,Low Risk
890408215574,Commercial Tomato Ketchup #3382,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",109.6,27.0,1103.8,0.1,0.0,1.3,1.5,3,0,0,2,0,57,Moderate Risk
890214153732,Adulterated Butter with Animal Fat & Starch #3383,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",646.5,0.5,729.6,52.2,4.01,0.5,0.0,4,1,0,2,1,5,High Risk
890782382520,Greek Plain Yogurt #3384,Dairy,"cultured pasteurized nonfat milk, live active cultures",64.0,4.1,36.6,0.4,0.0,9.2,0.0,0,0,0,0,0,99,Low Risk
890618630935,Adulterated Turmeric with Metanil Yellow #3385,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",267.3,2.1,205.2,1.6,0.0,4.9,10.9,3,1,0,0,1,55,High Risk
890683757440,Synthetic Milk Sample #3386,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",206.4,0.6,828.0,14.5,4.22,1.3,0.0,5,0,0,3,1,5,High Risk
890883270654,Cottage Cheese (Paneer) #3387,Dairy,"pasteurized milk, citric acid",230.2,1.3,21.9,14.5,0.0,19.2,0.0,0,0,0,0,0,98,Low Risk
890500202961,Extruded Spicy Puffs #3388,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",479.4,3.6,1389.4,17.2,1.2,4.7,1.6,7,2,0,2,1,5,High Risk
890615098578,Greek Plain Yogurt #3389,Dairy,"cultured pasteurized nonfat milk, live active cultures",60.7,3.7,41.9,0.5,0.0,10.9,0.0,0,0,0,0,0,99,Low Risk
890457160421,Organic Trail Mix #3390,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",470.3,16.2,17.6,4.9,0.0,13.8,8.3,0,0,0,0,0,99,Low Risk
890392630881,Pure Extra Virgin Olive Oil #3391,Spices & Condiments,100% extra virgin cold pressed olive oil,791.2,0.0,2.0,13.9,0.0,0.0,0.0,0,0,0,0,0,91,Low Risk
890982783002,Pure Red Chilli Powder #3392,Spices & Condiments,100% dried red chillies,320.0,6.1,26.2,3.0,0.0,12.6,28.7,0,0,0,0,0,99,Low Risk
890101781108,Cream-Filled Sandwich Cookies #3393,Bakery & Confectionery,"refined wheat flour, sugar, hydrogenated palm oil, cocoa, high fructose corn syrup, soy lecithin, vanillin, artificial chocolate flavor, tbhq",463.9,45.1,430.4,10.4,1.74,4.5,2.1,5,0,0,2,1,5,High Risk
